PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
09rSX,1r4k1/5pp1/3p3p/3Pp3/2P5/p2Q3P/1q1N2PK/3R4 w - - 0 34,d1b1 b2b1 d2b1 a3a2 b1c3 a2a1q,1882,74,89,1245,advancedPawn crushing endgame long promotion sacrifice,https://lichess.org/vu6NRZcJ#67,
09rVR,r4rk1/pp5p/1q1p3b/3P4/4N2P/6pB/PP2Q2K/2R2R2 w - - 0 24,e4g3 h6c1 h3e6 g8h8,1807,74,90,1965,advantage defensiveMove master middlegame short,https://lichess.org/i2ct5tgi#47,
09rWS,r1r3k1/4bpp1/1q2p2p/p2p4/4n3/PB1Q2PP/2P1N1P1/1R3R1K b - - 0 23,c8c3 e2c3 e4f2 f1f2,1191,75,88,2046,advantage middlegame short,https://lichess.org/reuHPbWB/black#46,
09rWc,1r6/R1p5/3kp3/3pr1p1/4P1p1/1P4P1/P4K1P/4R3 w - - 0 31,e4d5 b8f8 f2g2 e5e1,1708,74,91,189,crushing deflection endgame rookEndgame short,https://lichess.org/UjmzckO0#61,
09rWo,4r1k1/2r2ppp/5n2/p1b3R1/1pR2N2/3P2P1/PB3P1P/6K1 b - - 0 26,h7h6 g5c5 c7c5 c4c5,1592,75,87,483,crushing middlegame short,https://lichess.org/zlG3LfL6/black#52,
09rZJ,r1bq1Q1k/pppp2pp/8/4p3/3n4/3P3P/PPP4P/RN3RK1 b - - 6 15,d8f8 f1f8,563,99,76,325,backRankMate mate mateIn1 middlegame oneMove,https://lichess.org/0HzU5M5C/black#30,Russian_Game Russian_Game_Italian_Variation
09rmt,2rr2k1/pp3pp1/4bq1p/3p4/3Nn3/1QN1P3/PP3PPP/2RR2K1 w - - 4 20,d4e6 f6f2 g1h1 f2e3,2233,93,78,30,advantage kingsideAttack middlegame short,https://lichess.org/HlPXcUqN#39,
09rtJ,2kr3r/6p1/2pb2q1/1P2pN1p/B2pPn2/P2Pn2P/1P1BQ1P1/RR4K1 w - - 1 27,d2e3 f4e2,1375,78,83,157,crushing hangingPiece kingsideAttack middlegame oneMove,https://lichess.org/qe73ID6h#53,
09rtR,8/6k1/1p2B1P1/p3p3/P2p1r2/1K4R1/2P4p/8 w - - 0 45,g3h3 f4f3 h3f3 h2h1q f3f7 g7g6,1658,78,87,586,advancedPawn advantage deflection endgame long master promotion superGM,https://lichess.org/qg8UE0Dh#89,
09rtb,3R1rk1/p5pp/1p2p3/4Pp2/8/1bP3Q1/PP2qPPP/2B3K1 w - - 1 29,g3d3 e2e1 d3f1 e1f1,1086,77,94,181,advantage endgame fork short,https://lichess.org/hxm7l8wj#57,
09rvn,r4rk1/p4pbp/bq2pnp1/3pB3/8/2N3P1/PP2PPBP/1R1Q1RK1 w - - 4 15,f1e1 f6g4 e5g7 b6f2,1599,78,89,62,crushing kingsideAttack master middlegame sacrifice short,https://lichess.org/mw2wzkFp#29,Indian_Defense Indian_Defense_Spielmann-Indian
09rwe,2kr1b1r/p1p1pp1p/2p3p1/4Pb2/5n2/2P1NK2/PP4PP/R1B3NR b - - 1 14,f8h6 e3f5,865,96,94,436,advantage middlegame oneMove,https://lichess.org/g3fgYeVE/black#28,Pirc_Defense Pirc_Defense_Other_variations
09rxF,6k1/6pp/p1p2pq1/Pp1p4/3P4/3N1PP1/1P4P1/4Q1K1 b - - 0 33,g6d3 e1e8,464,106,82,313,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/lAwKN30k/black#66,
09sDb,3r1rk1/5ppp/p1p5/5q2/1P1bn3/P1P4P/4NPP1/R2QR1K1 w - - 0 21,e2d4 f5f2 g1h1 e4c3 d1f3 f2d4,2199,76,91,1333,advantage capturingDefender long middlegame,https://lichess.org/ERbXKRCN#41,
09sFy,rnbqk2r/ppp1bpp1/3p1n1p/4p3/4P3/P1P2N2/1P1PBPPP/RNBQ1RK1 b kq - 2 6,f6e4 d1a4 b8c6 a4e4,1340,75,81,680,advantage fork opening short,https://lichess.org/w8g98BQW/black#12,Philidor_Defense Philidor_Defense_Other_variations
09sGW,r2r3k/pbp2ppp/1p3b2/1P1qp3/Q2PN3/2B5/P4PPP/R3R1K1 w - - 3 20,e4f6 d5g2,527,99,96,296,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/F45jwbkG#39,
09sUF,1nr3k1/p1r2ppb/1pN1pb1p/1P1pN3/3P4/P3P2P/3B1PP1/R1R3K1 b - - 2 21,f6e5 c6e7 g8h8 e7c8,1849,76,94,5619,crushing middlegame short,https://lichess.org/rs3nOzJy/black#42,
09saL,8/p4kpp/1pNn1p2/8/2r5/7P/PP3PP1/1R4K1 w - - 4 33,c6a7 c4c7 b1d1 f7e7,2100,74,91,1276,advantage defensiveMove endgame short,https://lichess.org/PQB3Llnw#65,
09saw,r3r3/pp1bqpkp/2p3p1/3p4/2n4P/2P1PNP1/PP3PB1/1R1QR1K1 b - - 8 21,d7g4 d1d4 e7f6 d4g4,1254,84,80,57,advantage fork middlegame short,https://lichess.org/Pdr8wQas/black#42,
09sdT,3r2k1/1q6/p3p1Q1/1p5p/2r2P2/P1P2R1P/1P4P1/6K1 b - - 0 28,g8f8 g6f6 f8e8 f6h8 e8d7 f3d3,2450,95,89,389,advantage endgame exposedKing fork long,https://lichess.org/ekacwPKg/black#56,
09sh1,2rq1rk1/1pb1nppp/2n5/1B1pPp2/1P1B4/P1N5/2P2PPP/R2Q1RK1 w - - 1 15,f2f4 c6d4 d1d4 c7b6,1154,75,96,2750,advantage middlegame pin short,https://lichess.org/IFsqo3m2#29,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
09sk4,8/pp3k2/2p2P2/3p1P2/2P1N3/bP2K3/P7/8 w - - 0 42,e4d2 a3c1 e3d3 c1d2,1793,74,92,78,crushing endgame short,https://lichess.org/WwAQaS5V#83,
09skQ,2r3k1/p4ppp/1p2pq2/3Q4/3P4/2P4P/PP2RPP1/4R1K1 b - - 0 28,e6d5 e2e8 c8e8 e1e8,574,104,68,254,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/mzy4W1tY/black#56,
09skX,r2qkb1r/ppp2ppp/2n2n2/8/2BP2b1/1QN2N2/PP3PPP/R1B1K2R b KQkq - 6 9,g4f3 c4f7 e8d7 b3e6,1126,77,86,914,attackingF2F7 master mate mateIn2 opening short,https://lichess.org/e7NaJb8e/black#18,French_Defense French_Defense_Steiner_Variation
09skk,8/4k3/4ppp1/1p6/1P1PPK1P/8/8/8 b - - 2 55,e7d6 e4e5 f6e5 d4e5 d6d5 f4g5 d5c4 g5g6,1140,78,83,70,crushing endgame pawnEndgame veryLong,https://lichess.org/NLzTtqtQ/black#110,
09sng,rn1q1rk1/pp2bpp1/2p2n1p/3p4/3P4/2N1Q1PP/PPP2PB1/R1B1R1K1 b - - 6 12,b8d7 e3e7 d8e7 e1e7,924,80,89,75,crushing opening short,https://lichess.org/vhqExm9B/black#24,French_Defense French_Defense_Exchange_Variation
09sy0,3r2rk/1p3p1p/2pb1p2/p4q2/2P4Q/1P2P1PP/5PB1/1R1R2K1 w - - 2 32,b1b2 d6g3 f2g3 d8d1,1564,77,100,105,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/wcpzMVZI#63,
09t0E,r1r3k1/nq1nbppp/4p3/p3P3/1p1P1P2/1Pp2NPP/P1Q2BB1/2R1R1K1 b - - 0 21,a8b8 f3g5 e7g5 g2b7,1448,83,79,56,crushing discoveredAttack middlegame short,https://lichess.org/6DhdJUfC/black#42,
09t1D,5rk1/2p2p1p/1q1p2p1/1p4P1/3NPQ1P/r7/2P2PK1/3R4 b - - 4 28,b6a7 d4c6 f8e8 c6a7,2023,75,86,132,crushing endgame short,https://lichess.org/hfRmt6nH/black#56,
09t9E,8/5k2/4pb2/5P2/2Br2K1/1P2R3/8/8 w - - 1 44,g4h5 d4h4,578,94,92,619,endgame mate mateIn1 oneMove,https://lichess.org/CybliMf6#87,
09tCP,8/2k5/p1r3p1/R1p2p2/2P2P1P/P3KP2/8/8 w - - 7 41,e3d3 c7b6 a5a4 c6e6,2543,105,70,54,advantage defensiveMove endgame rookEndgame short,https://lichess.org/tXdYXSCR#81,
09tHX,5k2/1q2pp1p/3p2p1/1p2n3/8/6Q1/PPrN1PpP/R3R1K1 w - - 2 24,d2b3 e5f3 g1g2 f3e1,1000,84,94,1484,crushing doubleCheck fork middlegame short,https://lichess.org/fne8D4lX#47,
09tJM,3r2k1/p4pp1/7p/7n/7B/P4P2/1PQpq1PP/3R2K1 w - - 4 30,h4d8 e2e1 d1e1 d2e1q,1254,102,100,31,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/EX6mTdQz#59,
09tN6,5rk1/bp3rpp/8/p1pQ4/3P4/P3R1NP/1q4P1/5R1K b - - 1 34,b2d4 d5f7 f8f7 e3e8 f7f8 f1f8,1451,75,96,21804,long mate mateIn3 middlegame sacrifice,https://lichess.org/0XUqSjpj/black#68,
09tNs,rn2kb1r/pp2pppp/2p5/q1B5/2B5/5R2/P5PP/2RQ2K1 b kq - 5 15,e7e6 c5f8 h8f8 c4e6 f7e6 f3f8 e8f8 d1d6,2271,84,66,110,advantage attraction middlegame sacrifice veryLong,https://lichess.org/4amZMzS8/black#30,Blackmar-Diemer_Gambit_Accepted Blackmar-Diemer_Gambit_Accepted_Ziegler_Defense
09tRk,1r6/8/7p/4k1p1/PpK1Pp2/5P2/7P/1R6 w - - 0 37,b1b4 b8b4 c4b4 g5g4,1822,76,92,1206,advantage endgame rookEndgame short,https://lichess.org/zrfcbeEK#73,
09tTn,r7/1p4R1/1Bnk3p/3p1B2/Pb5P/3P1b2/4rP2/1KR5 b - - 0 27,a8a4 b6c7,1877,81,82,1353,mate mateIn1 middlegame oneMove,https://lichess.org/irjSGGmA/black#54,
09tah,6r1/5b1R/1pn5/3p1p2/3P1k2/2PB1N2/5K2/8 b - - 5 38,f7g6 h7h4,871,94,95,1561,endgame master mate mateIn1 oneMove,https://lichess.org/w55B5ero/black#76,
09tf4,4r1k1/Q4pp1/1p5p/2p5/4q3/4P1R1/Pr4PP/5RK1 b - - 1 31,b2b1 a7f7 g8h8 f7g7,1177,76,80,381,endgame mate mateIn2 short,https://lichess.org/umn3GPzC/black#62,
09tf5,r4rk1/5ppp/pqp1pn2/3p2R1/3P4/2N2Q1P/PPP2PP1/R5K1 b - - 2 15,b6b2 a1b1 b2b1 c3b1,2035,75,86,262,crushing middlegame short,https://lichess.org/CLSC68Dw/black#30,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
09tlo,2r2rk1/pp3pp1/4p2p/q3P3/2nR1P2/P1N4P/1PP2QP1/2K3R1 b - - 0 21,c4a3 d4a4 a5a4 c3a4 c8c2 f2c2 a3c2 c1c2,1454,87,52,59,advantage middlegame veryLong,https://lichess.org/ZN8GC9gt/black#42,
09tnZ,rnb2k1r/4bpNp/pq6/2p5/1p6/1B3Q2/PPP2PPP/R4RK1 b - - 2 15,f8g7 f3f7 g7h6 f7e7,1062,80,94,11511,advantage fork middlegame short,https://lichess.org/PbBLDBgT/black#30,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
09tu3,8/p4R2/7P/1p6/4k3/5N2/2p2P1K/r7 w - - 0 49,f7c7 c2c1q c7c1 a1c1,1484,75,89,161,advancedPawn crushing endgame promotion short,https://lichess.org/VDz0Y0tN#97,
09tz9,4rr1k/pp4pp/2pRP3/2P5/1PBQ2P1/5q1P/5P2/6K1 b - - 2 34,f3h3 d6d7 h3h6 e6e7 e8e7 d7e7,1681,86,83,37,advancedPawn crushing endgame long,https://lichess.org/mt8TJiPc/black#68,
09u1A,r3r3/p1pb1kpp/1bQpq3/8/3P4/5N1P/PP3PP1/RN1KR3 w - - 5 17,c6a8 d7a4 b2b3 a4b3 a2b3 e6b3,1718,75,87,85,crushing exposedKing long middlegame,https://lichess.org/wXRy6sXu#33,Italian_Game Italian_Game_Classical_Variation
09u21,r3r1k1/ppp2ppp/8/2nPPQ2/6P1/2q2N1P/3RKP2/5B1R w - - 0 23,f3g5 e8e5 f5e5 c3e5,1269,76,83,218,crushing fork middlegame short,https://lichess.org/dG551VJK#45,
09uC7,rnb4r/pp2bkpp/4pn2/2p2P2/2q5/8/PPPP1RPP/RNBQ2K1 b - - 0 10,f6e4 d1h5 f7f6 d2d3 e6f5 d3c4,2489,83,91,2318,advantage fork long opening,https://lichess.org/NB6nJuuZ/black#20,Sicilian_Defense Sicilian_Defense_Bowdler_Attack
09uHq,8/2k5/2pR4/2Pp4/1P2p3/n7/4KP2/8 w - - 7 41,e2d2 a3c4 d2c3 c4d6,823,79,80,79,crushing endgame fork short,https://lichess.org/KKzlJ28E#81,
09uLD,r2qkb1r/1p3pp1/p1n1pn1p/3p3b/B2P1B2/2NQ1N1P/PPP2PP1/R4RK1 b kq - 1 11,b7b5 c3b5 a6b5 a4b5,2070,75,89,184,advantage middlegame pin short,https://lichess.org/K2QEN7AW/black#22,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
09uTb,5rk1/ppr2pbp/1q1p2p1/1R1P1b2/2PNp3/1PQ1B2P/5PP1/5RK1 b - - 5 25,g7d4 e3d4 b6b5 c3e3 b5e8 d4f6,2715,96,85,514,advantage defensiveMove long middlegame sacrifice,https://lichess.org/bVkr9iOP/black#50,
09uWW,8/1pR5/p4k2/8/7r/2NB2p1/PPP3P1/4r1K1 w - - 1 29,d3f1 h4h1 g1h1 e1f1,1475,74,91,4679,attraction deflection endgame mate mateIn2 sacrifice short,https://lichess.org/B5thutE5#57,
09uYE,r7/4k3/4p3/3pPpp1/1r6/pPR2P2/2P1K1P1/R7 w - - 2 37,e2e3 d5d4 e3d3 d4c3,1484,76,95,16893,crushing endgame fork master rookEndgame short,https://lichess.org/Kn76ePQ3#73,
09uZI,r1br3k/2q1pp1p/p1p5/4bP2/2P3Q1/1B3N2/P5PP/1R3RK1 b - - 4 20,c6c5 f3g5 e5h2 g1h1,2159,79,89,722,crushing middlegame short,https://lichess.org/0YUbwZkd/black#40,
09udP,r1bqkb1r/5ppp/p1np1n2/1p1Np3/4P3/N2B4/PPP2PPP/R1BQK2R b KQkq - 1 9,c8g4 d5f6 g7f6 d1g4,1119,79,83,47,crushing middlegame short,https://lichess.org/PhOoVjrp/black#18,Sicilian_Defense Sicilian_Defense_Lasker-Pelikan_Variation
09uhD,8/8/1p1kbpp1/7p/1PPK3P/5B2/6P1/8 b - - 0 35,e6g4 f3g4 h5g4 d4e4,2439,91,90,266,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/h6YPKTm7/black#70,
09uk2,1N6/4k1p1/P2Npp1p/r3P3/8/6Pn/4K3/8 b - - 4 46,f6e5 b8c6 e7d6 c6a5,1076,75,98,2547,crushing endgame fork short,https://lichess.org/n8FRAdCL/black#92,
09uno,r2r2k1/4qpp1/p1np2bp/1p1Bp3/8/5N2/PPPQ1PPP/3RR1K1 b - - 5 18,a8c8 d5c6 c8c6 f3e5 d6e5 d2d8 e7d8 d1d8,1635,75,92,3960,advantage kingsideAttack middlegame veryLong,https://lichess.org/RqQzO1pB/black#36,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
09usI,5qk1/1b3p2/pp1p1Br1/3PnN1p/PP2Q1pP/6P1/2B2RK1/8 b - - 0 33,g6f6 f5e7 f8e7 e4h7 g8f8 h7h8,1558,75,94,4090,clearance kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/a46bAk6h/black#66,
09uv9,7k/1pQ1R1p1/1p4r1/6q1/7p/1PP2r1P/P5P1/6RK w - - 0 34,c7b7 f3h3 g2h3 g5g1,1190,76,89,506,endgame mate mateIn2 short,https://lichess.org/wEDXv5Tn#67,
09uw5,8/8/p1k4p/p2p2p1/2PPp1P1/1P2K3/7P/8 w - - 0 43,c4d5 c6d5 h2h3 a5a4 b3a4 a6a5,1585,85,82,98,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/yDcxjwYW#85,
09v10,r4rk1/5ppp/2Q3n1/8/3N4/q3PP1P/6P1/1R3RK1 w - - 1 26,b1a1 a3e3 g1h1 a8a1 f1a1 e3d4,1920,129,-100,11,advantage discoveredAttack fork long middlegame,https://lichess.org/nuZuyBiS#51,
09v4C,6k1/R7/P1p4r/3p1r2/3Pn3/6p1/1PPN2P1/R3B1K1 w - - 1 26,d2e4 h6h1 g1h1 f5f1,1802,107,43,54,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/JNvXekho#51,
09v50,3r3k/6R1/p4P1p/2q1p2P/1pp5/5Q2/PPP5/2K5 w - - 1 33,f3f5 c5e3 c1b1 e3e1,1567,83,57,502,backRankMate endgame mate mateIn2 short,https://lichess.org/yXEc20Yv#65,
09v5I,1r3r1k/1p2n3/pPp3pp/4b2n/P1PpP1q1/1Q3P2/3B1PBK/1R1NNR2 w - - 1 26,f3f4 h5f4 d2f4 g4f4 b3g3 f4h4 h2g1 e5g3,2329,101,84,27,advantage exposedKing middlegame pin veryLong,https://lichess.org/hrHeCtcK#51,
09v9A,rn3rk1/ppp2p1p/3p1qNQ/8/4n3/6R1/PPP3P1/2K2BN1 b - - 0 17,e4g3 h6f8,1124,156,52,32,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/mbzChkuO/black#34,Modern_Defense Modern_Defense_Standard_Defense
09vCl,2r5/4k3/1R6/4p1R1/1p4n1/2p5/P6P/6K1 w - - 0 36,g5g4 c3c2 g4g7 e7f8 g7c7 c8c7,1091,76,95,1862,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/wM9ZZeet#71,
09vGp,4Q3/8/pk4p1/1p5p/2p1Pb2/2P2B1P/PP6/K4q2 w - - 5 43,f3d1 f1d1,806,105,79,55,backRankMate endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/jKkR10uP#85,
09vLZ,5rk1/R1R2p2/2p1r2p/2P5/p3q1p1/5NQ1/5PKP/8 w - - 2 32,h2h3 e6g6 h3g4 g6g4,2126,79,92,496,advantage middlegame pin quietMove short,https://lichess.org/yMbLm7Am#63,
09vM0,4r3/4P3/8/2Kp4/3Pk3/5p2/8/4R3 b - - 1 72,e4f4 c5d5 f3f2 e1f1 e8e7 f1f2 f4e3 f2h2 e7e8 h2h3,2513,90,100,47,crushing endgame quietMove rookEndgame veryLong,https://lichess.org/NqlLYOBP/black#144,
09vOp,4r2k/4P1pp/p5r1/1p6/8/P1R5/1P4P1/4R1K1 b - - 0 41,g6d6 c3c8 h8g8 c8e8,936,87,75,41,crushing endgame rookEndgame short,https://lichess.org/tPI30Trn/black#82,
09vTU,3q1r1k/5r1p/pp2pnp1/2p1p3/3PP3/2P1Q1N1/PP3PP1/R4RK1 w - - 1 21,d4c5 f6g4 e3e2 d8h4 e2g4 h4g4,1709,74,93,2929,clearance crushing long middlegame,https://lichess.org/fq882XNe#41,
09vaO,3r2k1/7B/3q3Q/8/4p3/P1p3PP/5P1K/4r3 b - - 2 44,g8h8 h7g6 h8g8 h6h7 g8f8 h7f7,1448,74,98,15597,discoveredAttack endgame exposedKing long mate mateIn3,https://lichess.org/wXzPNfwB/black#88,
09vgc,r4rk1/1p2bpp1/p1N1pn1p/3p4/P2q3B/2NQ4/1PP2PPP/2R2RK1 b - - 0 15,d4d3 c6e7 g8h7 c2d3,1679,90,33,24,crushing hangingPiece intermezzo middlegame short,https://lichess.org/IWOjQFQP/black#30,Caro-Kann_Defense Caro-Kann_Defense_Other_variations
09vhf,r5k1/1R4bp/2p3p1/8/pP6/r4N1P/5PP1/2R3K1 b - - 0 29,a3a1 b7g7 g8g7 c1a1,1640,75,88,464,crushing endgame master short,https://lichess.org/T66YjVow/black#58,
09vi3,1k3r2/1p2Q3/p1q4b/3p4/3P1P2/2P1N3/1P1K4/8 b - - 2 37,h6f4 e7f8 b8a7 f8f4,877,75,98,1695,crushing endgame fork hangingPiece master short,https://lichess.org/BUazETiO/black#74,
09vkI,rnb1kb1r/pp3ppp/4pn2/q3P3/3p4/P1N5/1PPB2PP/R2QKBNR b KQkq - 2 8,d4c3 d2c3 a5c7 e5f6,1603,325,100,5,equality opening short,https://lichess.org/AIp1IPkz/black#16,
09vqt,rn1q1k1r/pp2b2p/2p1QN2/8/2P2pp1/8/PPP3PP/R1B2K1R w - - 3 17,f6g4 d8d1 f1f2 e7c5 g4e3 f4e3,2161,80,89,269,advantage long middlegame,https://lichess.org/T0wmNOtH#33,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit
09vsw,3r4/2r2p1k/p3p1pp/1p1p3P/3Q2R1/1qP1R3/5PP1/6K1 b - - 0 29,c7c4 h5g6 f7g6 d4a7 h7h8 e3h3 b3d1 g1h2 c4g4 h3h6,2372,105,84,24,crushing endgame master sacrifice veryLong,https://lichess.org/y2Vyer9F/black#58,
09vvQ,1kn2rr1/1b1R4/p7/1pQ5/4Pq2/5P2/PPP3PP/3R2K1 b - - 2 28,f4f3 c5c7 b8a7 c7b7,1593,117,88,40,mate mateIn2 middlegame queensideAttack short,https://lichess.org/iK2cyf0V/black#56,
09vvv,5r1k/7p/3pQ1p1/1p2b3/1P3r2/7P/6P1/1R2Rq1K w - - 1 32,e1f1 f4f1 b1f1 f8f1,635,99,81,193,endgame mate mateIn2 short,https://lichess.org/euS19JDc#63,
09vxG,2r5/8/8/P7/1K1P2NP/4Bq2/1R6/6k1 b - - 1 62,g1h1 b2h2,1560,76,98,606,endgame mate mateIn1 oneMove,https://lichess.org/KrLFZCtn/black#124,
09w07,4r3/p1pk1p1Q/1p2r1p1/3p4/8/7R/P1P2PPP/5qK1 w - - 0 26,g1f1 e6e1,441,100,64,117,endgame mate mateIn1 oneMove queenRookEndgame,https://lichess.org/Zd576Kll#51,
09w7Z,2r1r1k1/1p4p1/p3Ppp1/2bN4/8/1P6/P3RPPP/R5K1 w - - 3 23,a1c1 c5f2 g1f2 c8c1,905,115,87,40,advantage discoveredAttack endgame short,https://lichess.org/sSwhMczT#45,
09wDD,r1b1k2r/p1p1qppp/3p4/2p5/2PPn3/2P1B1P1/P3NP1P/R2Q1RK1 w kq - 0 13,f2f3 e4c3 e2c3 e7e3 g1g2 e3c3,1727,79,94,15757,advantage discoveredAttack fork long middlegame,https://lichess.org/PV8bhWv0#25,English_Opening English_Opening_Kings_English_Variation
09wKt,2k3r1/ppp2p2/2b1p2p/2P5/5P2/Pq3N1P/3Q2BK/R5R1 w - - 0 29,f3e5 b3g3 h2h1 g3h3,1654,157,50,19,deflection mate mateIn2 middlegame pin short,https://lichess.org/kdsoj1EZ#57,
09wLN,1r4k1/5ppp/1q2pn2/ppBp4/r2P4/1QP1P2P/5PP1/1RR3K1 b - - 2 24,b6c6 b3a4 b5a4 b1b8,1298,75,89,212,advantage discoveredAttack middlegame short,https://lichess.org/62EzBJlR/black#48,
09wNf,8/8/8/1p1k1p1p/1P1P2p1/3K2P1/7P/8 b - - 2 49,f5f4 g3f4 h5h4 d3e3,1982,78,92,7188,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/BCnwi2x4/black#98,
09wQw,3rr1k1/p4p1p/3b1qp1/3Q4/2Bp2PP/1PP1P3/P4P2/R3K2R w KQ - 0 22,c3d4 d6b4 e1e2 d8d5,1417,77,94,5456,advantage discoveredAttack middlegame short,https://lichess.org/bKFZCGfC#43,
09wUs,5r1k/p1qN2pp/1pP2b2/nP1p1p2/3P2n1/P3P3/4N1PP/R2Q1RK1 w - - 2 22,d7f8 c7h2,1195,100,70,102,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/zOrOOrtz#43,
09wf9,r4rk1/pppqbppp/2npbn2/4p3/4P1P1/2NP2NP/PPP2PBK/R1BQ1R2 b - - 2 11,d6d5 g4g5 d5e4 g5f6,2064,79,92,739,advantage middlegame short,https://lichess.org/U1nDcCgJ/black#22,Vienna_Game Vienna_Game_Other_variations
09whl,2r3k1/5p1q/p4Q2/1P4pp/P2Rp1P1/3p3P/5P2/6K1 b - - 0 36,a6b5 d4d5 h7g6 d5g5 g6g5 f6g5,2390,77,94,132,crushing endgame long pin,https://lichess.org/BuUbNq8q/black#72,
09wi7,8/2r2p2/3k2p1/p1R5/P2K4/8/6P1/8 w - - 0 43,c5c7 d6c7 d4c5 g6g5,2785,99,82,304,crushing defensiveMove endgame short,https://lichess.org/Yl6QCVxT#85,
09wjF,4r1k1/P5p1/7p/4p1r1/7K/1RP5/8/8 b - - 8 43,g8h7 b3b8 e8e7 a7a8q,1040,165,47,13,advancedPawn advantage endgame master promotion rookEndgame short,https://lichess.org/RoBaWIwe/black#86,
09wjr,r2q1rk1/4b1pp/5R2/p2p1B2/1p6/7Q/PP3PPP/R5K1 b - - 0 25,e7f6 h3h7 g8f7 a1e1,2280,75,98,336,crushing defensiveMove middlegame short,https://lichess.org/EA1deGXm/black#50,
09wkc,2kr4/pb1p1p1p/8/2p5/2PqP3/1Q1P1BrP/P3K3/1R6 b - - 5 27,d8e8 b3b7 c8d8 b7b8 d8e7 b8g3,1053,76,98,1651,advantage fork long middlegame,https://lichess.org/3iv4kts1/black#54,
09wnR,rn4k1/3r2b1/2p1q1pp/1p1nP3/p2BN1P1/2P4P/PPQ2P2/2KRR3 b - - 6 24,d7f7 e4f6 f7f6 e5f6,1835,76,69,69,crushing kingsideAttack middlegame short,https://lichess.org/qsoJoHUz/black#48,
09wpf,2r1k2r/1b1p1p1p/1q3bp1/p2Pp3/2P1QP2/1P1B4/P5PP/2R1R2K b k - 1 20,b6d6 f4e5 f6e5 e4e5 d6e5 e1e5,1335,76,87,4135,advantage fork long middlegame,https://lichess.org/laOZ2hfq/black#40,
09wu8,r3N2k/1b1p1p1p/p2Bp1p1/1p2P3/3Q1b2/1P4qP/P3B1PN/2R2RK1 w - - 1 27,d4f4 g3g2,884,81,90,113,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/PdEUKMD6#53,
09wxt,4r3/kp5p/5Rp1/8/4n3/2P5/PP3PPP/5K2 w - - 1 25,f6f7 e4d2 f1g1 e8e1,803,83,91,894,backRankMate endgame mate mateIn2 short,https://lichess.org/4n48XnAA#49,
09wyZ,2k5/pp2pr1p/4q3/2p1b1r1/3pQ1P1/P2P1P1P/1PP3K1/R3R3 b - - 1 27,f7f4 e4f4 e5f4 e1e6,1504,74,88,2684,crushing discoveredAttack middlegame short,https://lichess.org/t8Kds6BK/black#54,
09x2v,5rk1/6pp/Bq1p4/3Pp1b1/p4p2/2P3P1/1P2QP1P/R5K1 w - - 0 27,a1a4 f4g3 h2g3 f8f2 e2f2 g5e3 f2e3 b6e3,1820,74,92,979,crushing discoveredAttack endgame pin sacrifice veryLong,https://lichess.org/pNUKTpL2#53,
09x91,r3brk1/1p2q1p1/p5pp/3pPP2/3P4/3Q4/PPB1N3/1K4R1 b - - 0 26,e7f7 g1g6 f7f5 d3f5 f8f5 c2f5 e8g6 f5g6,2182,87,80,27,advantage middlegame veryLong,https://lichess.org/koFScgPD/black#52,
09xDa,2nqr2k/6pp/p1p5/1p2P1Pp/5R2/2PQ3P/PP6/5RK1 b - - 0 29,d8d3 f4f8 e8f8 f1f8,548,96,93,117,backRankMate endgame mate mateIn2 short,https://lichess.org/6hUnXga7/black#58,
09xDe,rnbqk2r/ppp2ppp/3b1n2/3pp2N/8/3PP3/PPP2PPP/RNBQKB1R b KQkq - 0 5,c8g4 h5f6 d8f6 d1g4,1206,76,76,221,advantage opening short,https://lichess.org/jOq7DHQW/black#10,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
